price,make,model,year,mileage,display_color,vin,dealer_name,state,trim,body_style,condition,city
29998,Nissan,Pathfinder,2020,50671 ,White,5N1DR2CMXLC584780,CarMax Texas Stadium (Irving) - Now offering Curbside Pickup and Home Delivery,TX,SL,suv,used,Irving
25500,Honda,Civic,2020,18038 ,White,SHHFK7G47LU215093,Shift Northern Oregon - Test Drives Delivered to You,OR,Sport,hatchback,used,Salem
55600,lexus,gx,2020,8186,silver,  jtjam7bx4l5251250,167605747,FL,N/A,N/A,used,N/A
32999,Mercedes-Benz,AClass,2020,26823 ,Gray,W1K3G4EB8LW044796,Off Lease Only Orlando,FL,A 220,sedan,used,Orlando
21789,Ford,EcoSport,2020,45181 ,White,MAJ6S3KL7LC322303,EchoPark Automotive Denver (Thornton),CO,Titanium,crossover,used,Denver
26047,Jeep,Renegade,2020,16506 ,White,ZACNJBBB1LPL98635,Southtown Chrysler Dodge Jeep Ram,IA,Altitude,suv,certified pre-owned,Indianola
41999,Toyota,4Runner,2020,22881 ,White,JTEBU5JR3L5777069,Texas Direct Auto,TX,SR5 Premium,suv,used,Stafford
25998,Nissan,Rogue,2020,18355 ,White,KNMAT2MT1LP519839,CarMax Norco - Now offering Curbside Pickup & Home Delivery,CA,SV,crossover,used,Norco
49998,Ram,1500,2020,5085 ,Black,1C6SRFJT4LN181354,CarMax Des Moines - Now offering Curbside Pickup,IA,Laramie,truck,used,Urbandale
36000,Honda,Odyssey,2020,15840 ,Platinum White Pearl,5FNRL6H5XLB068331,McGrath Honda,IL,EX,minivan,used,St Charles
24995,Nissan,NV200,2020,31707 ,Fresh Powder,3N6CM0KN9LK698127,"Gunn Chevrolet, Ltd.",TX,SV,minivan,used,Selma
22999,Kia,Sorento,2020,63847 ,"White,snow",5XYPG4A54LG623311,Hertz Car Sales Houston,TX,LX V6,suv,used,Houston
56399,Ford,F150,2020,5070 ,Oxford White,1FTFW1E45LKF52922,Champion Chrysler Dodge Jeep Ram,IN,Lariat,truck,used,Indianapolis
35998,Honda,Pilot,2020,11511 ,Gray,5FNYF5H57LB009783,CarMax Boynton Beach - Now offering Curbside Pickup and Home Delivery,FL,EX-L,suv,used,Boynton Beach
44982,Mercedes-Benz,CClass,2020,0,Gray,W1KWF8DB0LR591245,Mercedes-Benz Grapevine,TX,C 300,sedan,new,Grapevine
20899,Nissan,Altima,2020,20234 ,Brilliant Silver Metallic,1N4BL4BV4LC224204,Fontana Motors Direct,CA,2.5 S,sedan,used,Fontana
35999,Genesis,G70,2020,516 ,Savile Silver,KMTG64LA3LU056540,California Motors Direct1,CA,2.0T,sedan,used,Santa Ana
31991,Subaru,Forester,2020,15746 ,Crystal Black Silica,JF2SKAGC0LH567468,Hertz Car Sales Billings,MT,Premium,crossover,used,Billings
25339,Ford,Fusion,2020,13463 ,Magnetic,3FA6P0HD7LR190256,Hertz Car Sales Albuquerque,NM,SE,sedan,used,Albuquerque
28488,Toyota,RAV4,2020,51087 ,Magnetic Gray Metallic/Ice Edge Roof,2T3W1RFV5LC053129,Camelback Toyota,AZ,XLE,suv,certified pre-owned,Phoenix
29499,Dodge,Challenger,2020,15401 ,Octane Red Pearlcoat,2C3CDZJG5LH239890,California Motors Direct1,CA,GT,coupe,used,Santa Ana
25620,Kia,Sorento,2020,49221 ,Gravity Gray,5XYPGDA53LG619041,Hertz Car Sales Bonita Springs,FL,LX V6,suv,used,Bonita Springs
34888,Jeep,Grand Cherokee,2020,18236 ,Black,1C4RJEAG8LC140930,STG Auto Group of Bellflower,CA,Upland,suv,used,Bellflower
43981,Toyota,Highlander,2020,4735 ,Dark Blue,5TDYZRAH9LS023473,Keating Toyota,TX,Limited,suv,used,Manvel
19358,Toyota,Corolla,2020,60087 ,"Gray,celestite",JTDEPRAE5LJ033896,Hertz Car Sales Mesquite,TX,LE,sedan,used,Dallas
35999,Kia,Telluride,2020,30350 ,Ebony Black,5XYP2DHC9LG022558,Texas Direct Auto,TX,LX,suv,used,Stafford
45799,Ford,Explorer,2020,23944 ,Black,1FMSK8FH2LGB86419,Northwest Motorsport - Missoula,MT,Limited,suv,used,Missoula
81999,Ram,Pickup 2500,2020,20933 ,Black,3C6UR5SL0LG191759,Northwest Motorsport - Marysville,WA,Limited,truck,used,Marysville
36999,Jeep,Grand Cherokee,2020,48332 ,White,1C4RJFAG2LC247655,Northwest Motorsport - Puyallup,WA,Laredo,suv,used,Puyallup
27499,Hyundai,Santa Fe,2020,26703 ,Blue,5NMS3CAD1LH174635,Texas Direct Auto,TX,SEL,suv,used,Stafford
47999,Chevrolet,Silverado 1500,2020,12521 ,Silver,1GCUYBEF0LZ113840,Northwest Motorsport - Missoula,MT,Custom,truck,used,Missoula
22399,Hyundai,Kona,2020,5147 ,Ultra Black,KM8K62AA0LU458205,Florida Fine Cars Miami,FL,SEL Plus,suv,used,Miami
52999,Chevrolet,Silverado 1500,2020,30744 ,Blue,1GCUYDED6LZ168948,Northwest Motorsport - Missoula,MT,LT,truck,used,Missoula
24731,Kia,Soul,2020,23376 ,Neptune Blue,KNDJ53AF6L7013941,Fiat of Strongsville,OH,GT-Line,crossover,used,Strongsville
17797,Toyota,Corolla,2020,56873 ,"Silver,classic",JTDEPRAE4LJ023442,Hertz Car Sales Webster,NY,LE,sedan,used,Webster
33997,Subaru,Ascent,2020,37144 ,White,4S4WMAFD5L3417613,Liberty GMC,AZ,Premium 7-Passenger,suv,used,Peoria
40999,Ram,1500,2020,27555 ,Delmonico Red Pearl Coat,1C6SRFFT3LN175523,Texas Direct Auto,TX,Big Horn,truck,used,Stafford
24890,Ford,Escape,2020,1725 ,Blue Metallic,1FMCU0F69LUB77393,Tamiami Ford,FL,S,suv,used,Naples
21998,Nissan,Kicks,2020,10514 ,Black,3N1CP5BV3LL503661,CarMax Centennial - Now offering Curbside Pickup and Home Delivery,NV,S,crossover,used,Las Vegas
17800,Toyota,Corolla,2020,57293 ,Celestite Gray Metallic,JTDEPRAE7LJ031406,Hertz Car Sales Charlotte,NC,LE,sedan,used,Charlotte
36500,Honda,Pilot,2020,18176 ,Black,5FNYF5H56LB021665,Honda of the Desert,CA,EX-L,suv,certified pre-owned,Cathedral City
55998,Dodge,Charger,2020,15014 ,Torred Clearcoat,2C3CDXGJXLH217682,Florida Fine Cars Miami,FL,Scat Pack Widebody,sedan,used,Miami
38991,Kia,Telluride,2020,24737 ,Ebony Black,5XYP24HC1LG088036,Hollywood Kia,FL,LX,suv,used,Hollywood
47455,Tesla,Model 3,2020,8004 ,Silver,5YJ3E1EA6LF658126,INFINITI of San Antonio,TX,Standard Range Plus,sedan,used,San Antonio
20349,Toyota,Corolla,2020,30000 ,Black Sand Pearl,JTDEPRAEXLJ021047,Livermore Toyota,CA,LE,sedan,certified pre-owned,Livermore
32998,Subaru,BRZ,2020,4687 ,Gray,JF1ZCAC15L9701566,CarMax Irvine - Now offering Curbside Pickup and Home Delivery,CA,Limited,coupe,used,Irvine
46477,GMC,Sierra 1500,2020,6342 ,Satin Steel Metallic,1GTR9BED4LZ362014,Imperial Chevrolet,MA,SLE,truck,used,Mendon
49574,Audi,Q5,2020,212 ,White,WA1BNAFY9L2064800,Beck & Masten Buick GMC North,TX,2.0T quattro Premium Plus,suv,used,Houston
32497,Lincoln,Continental,2020,39110 ,Silver Radiance,1LN6L9PK1L5602650,Avis Car Sales High Point,NC,Standard,sedan,used,High Point
29950,Subaru,Forester,2020,27476 ,Silver,JF2SKAMC4LH505091,Shift Northern Oregon - Test Drives Delivered to You,OR,Sport,crossover,used,Salem
35182,Nissan,Frontier,2020,2797 ,Blue,1N6ED0EB4LN726582,Schomp Nissan,CO,SV,truck,certified pre-owned,Littleton
53990,Toyota,Tundra,2020,13152 ,White,5TFAY5F10LX932317,Lindsay Buick GMC,OH,1794 Edition,truck,used,Columbus
50499,Toyota,4Runner,2020,17600 ,Midnight Black Metallic,JTEBU5JR6L5774506,Texas Direct Auto,TX,TRD Pro,suv,used,Stafford
23949,Kia,Sorento,2020,59623 ,"Black,ebony",5XYPGDA50LG622446,Hertz Car Sales Bedford,TX,LX V6,suv,used,Bedford
57999,Tesla,Model Y,2020,20785 ,Pearl White Multi-Coat,5YJYGDEE2LF023618,Texas Direct Auto,TX,Long Range,crossover,used,Stafford
22700,Jeep,Compass,2020,42503 ,Granite Crystal Metallic Clearcoat,3C4NJCCB6LT120944,Heritage Mazda Towson,MD,Limited,suv,used,Lutherville
74655,Land Rover,Range Rover Sport,2020,19170 ,Narvik Black,SALWR2SU1LA722953,Hertz Car Sales Costa Mesa,CA,HSE MHEV,suv,used,Costa Mesa
60790,Lincoln,Aviator,2020,9998 ,Silver Radiance Metallic,5LM5J7XC7LGL21551,Joe Rizza Ford Lincoln,IL,Reserve,suv,used,Orland Park
54998,Chevrolet,Tahoe,2020,22943 ,Blue Velvet Metallic,1GNSCBKCXLR155231,Bill Holt Mitsubishi,GA,LT,suv,used,Canton
73998,Ford,Expedition,2020,13665 ,White,1FMJU1LT7LEB00698,CarMax Norcross - Now offering Curbside Pickup and Home Delivery,GA,Platinum,suv,used,Norcross
36450,Chevrolet,Traverse,2020,16382 ,Silver,1GNERGKW6LJ174859,Shift LA - Test Drives Delivered to You,CA,LT Cloth,suv,used,Commerce
43899,Jeep,Grand Cherokee,2020,42345 ,Bright White Clearcoat,1C4RJFLG8LC158301,Hertz Car Sales Ogden,UT,Trailhawk,suv,used,Ogden
73499,Ford,F150,2020,8120 ,Agate Black,1FTFW1RG2LFB34749,Texas Direct Auto,TX,Raptor,truck,used,Stafford
42481,Acura,RDX,2020,15025 ,BLUE,5J8TC2H61LL015331,Car Revolution,NJ,SH-AWD w/A-SPEC,suv,used,Maple Shade
46880,Tesla,Model 3,2020,13908 ,Solid Black,5YJ3E1EA7LF611199,Elliott Bay Auto Brokers,WA,Standard Range Plus,sedan,used,Seattle
42999,Toyota,Highlander,2020,33974 ,Blizzard Pearl,5TDGZRBH1LS506367,Hertz Car Sales Billings,MT,XLE,suv,used,Billings
28999,Chevrolet,Silverado 1500,2020,17514 ,Summit White,3GCNWAEF6LG262936,Florida Fine Cars - Margate,FL,Work Truck,truck,used,Margate
27100,GMC,Terrain,2020,21205 ,Ebony Twilight Metallic,3GKALPEV7LL194689,Andy Mohr Buick GMC,IN,SLT,suv,used,Fishers
17399,Kia,Forte,2020,15402 ,Gravity Grey,3KPF24AD2LE148823,IE Motors Direct,CA,LXS,sedan,used,Montclair
18000,nissan,rogue,2020,12748,black,  jn8at2mt4lw003761,167614833,MN,N/A,N/A,used,N/A
20600,ford,fusion,2020,17858,black,  3fa6p0cd8lr115427,167570001,VA,N/A,N/A,used,N/A
25500,nissan,armada,2020,10317,black,  jn8ay2nc6l9615894,167722430,CA,N/A,N/A,used,N/A
19800,nissan,rogue,2020,14850,silver,  knmat2mv2lp511637,167614830,MN,N/A,N/A,used,N/A
20100,nissan,rogue,2020,10875,blue,  jn8at2mvxlw103235,167614842,MN,N/A,N/A,used,N/A
19400,nissan,rogue,2020,21009,black,  knmat2mvxlp505598,167614823,MN,N/A,N/A,used,N/A
23400,ford,fusion,2020,2452,gray,  3fa6p0hd6lr110753,167749593,MI,N/A,N/A,used,N/A
26500,ford,van,2020,122,white,  1ftbr1c86lka43630,167743139,PA,N/A,N/A,used,N/A
18200,ford,fusion,2020,9861,black,  3fa6p0k98lr118096,167743129,PA,N/A,N/A,used,N/A
17000,ford,fusion,2020,1117,gray,  3fa6p0d98lr194138,167742945,PA,N/A,N/A,used,N/A
22000,chevrolet,trax,2020,179,gray,  3gncjksbxll181398,167781406,CA,N/A,N/A,used,N/A
23000,chrysler,pacifica,2020,2473,white,  2c4rc1fg5lr143335,167656205,OH,N/A,N/A,used,N/A
46900,ford,explorer,2020,740,gray,  1fmsk8fh3lga11841,167751303,VA,N/A,N/A,used,N/A
45500,chevrolet,tahoe,2020,13885,white,  1gnscbkc6lr159535,167766009,GA,N/A,N/A,used,N/A
14400,nissan,altima,2020,10728,gray,  1n4bl4bv5lc127707,167455277,AZ,N/A,N/A,used,N/A
21500,kia,sorento,2020,11451,blue,  5xypg4a59lg616029,167801828,north carolina,N/A,N/A,used,N/A
16400,ford,f-150,2020,10351,black,  1ftew1e57lfa24246,167742924,PA,N/A,N/A,used,N/A
27000,ford,mustang,2020,12748,red,  1fatp8uh3l5101487,167569997,VA,N/A,N/A,used,N/A
32500,ford,explorer,2020,5920,silver,  1fmsk8dh2lga15480,167722215,MO,N/A,N/A,used,N/A
21100,nissan,rogue,2020,19597,silver,  5n1at2mt6lc714032,167725016,south carolina,N/A,N/A,used,N/A
14700,nissan,rogue,2020,15387,gray,  knmat2mv5lp500471,167743353,PA,N/A,N/A,used,N/A
19000,nissan,cargo,2020,264,black,  3n6cm0kn9lk693851,167129224,CA,N/A,N/A,used,N/A
61200,bmw,series,2020,7509,black,  wba7t2c04lgl17687,167417053,CA,N/A,N/A,used,N/A
12000,nissan,rogue,2020,11583,blue,  jn8at2mv7lw102351,167656206,OH,N/A,N/A,used,N/A
15000,nissan,altima,2020,14320,blue,  1n4bl4cv4lc134145,167656212,OH,N/A,N/A,used,N/A
14300,ford,fusion,2020,6975,silver,  3fa6p0d98lr117690,167722616,CA,N/A,N/A,used,N/A
28300,chevrolet,colorado,2020,13886,silver,  1gcgtcen7l1101496,167805497,IN,N/A,N/A,used,N/A
38998,Honda,Ridgeline,2020,13045 ,Silver,5FPYK3F77LB001680,CarMax Murrieta - Now offering Curbside Pickup and Home Delivery,CA,RTL-E,truck,used,Murrieta
43900,ford,explorer,2020,2089,no_color,  1fmsk7fh0lgb38489,167751362,south carolina,N/A,N/A,used,N/A
16300,chevrolet,trax,2020,18221,white,  3gncjlsb4ll149763,167766003,GA,N/A,N/A,used,N/A
45500,chevrolet,tahoe,2020,13679,gray,  1gnscbkcxlr162857,167765999,GA,N/A,N/A,used,N/A
45500,chevrolet,tahoe,2020,13303,white,  1gnscbkc4lr164829,167765997,GA,N/A,N/A,used,N/A
49997,Kia,Telluride,2020,33997 ,Everlasting Silver,5XYP5DHC4LG009420,Merchants Automotive Group,NH,SX,suv,used,Hooksett
29998,Nissan,Murano,2020,11762 ,Black,5N1AZ2AS6LN108387,CarMax Ft. Lauderdale - Now offering Curbside Pickup and Home Delivery,FL,S,suv,used,Davie
21689,Nissan,Altima,2020,38740 ,Black,1N4BL4BV1LC189587,EchoPark Automotive Dallas (Grand Prairie),TX,2.5 S,sedan,used,Grand Prairie
38499,Ford,Mustang,2020,22157 ,White,1FA6P8CF5L5108101,Texas Direct Auto,TX,GT,coupe,used,Stafford
72020,Land Rover,Range Rover Velar,2020,0,Santorini Black,SALYK2FV9LA291357,Land Rover Rancho Mirage,CA,P340 R-Dynamic S,suv,new,Rancho Mirage
30500,Honda,Accord,2020,11343 ,White,1HGCV2F54LA001603,Ken Garff Honda of Orem,UT,EX-L,sedan,used,Orem
69499,Ford,Expedition,2020,8243 ,Silver,1FMJU2AT7LEA80123,Texas Direct Auto,TX,Limited,suv,used,Stafford
35998,Ram,1500 Classic,2020,4816 ,White,1C6RR6GG9LS105509,CarMax LAX - Now offering Curbside Pickup and Home Delivery,CA,Warlock,truck,used,Inglewood
67136,GMC,Yukon,2020,23574 ,White Frost Tricoat,1GKS1CKJ0LR171199,Beck & Masten Buick GMC North,TX,Denali,suv,used,Houston
51999,Chevrolet,Silverado 2500HD,2020,23353 ,Summit White,1GC4YME70LF277028,Texas Direct Auto,TX,Custom,truck,used,Stafford
20700,Hyundai,Veloster,2020,4561 ,Sonic Silver,KMHTG6AF0LU030302,Lupient Buick GMC,MN,2.0L,coupe,used,Minneapolis
21499,Mazda,Mazda6,2020,45462 ,Deep Crystal Blue Mica,JM1GL1VMXL1516193,Texas Direct Auto,TX,Touring,sedan,used,Stafford
45999,Jaguar,XF,2020,260 ,Red,SAJBD4FX6LCY83616,East County Pre-Owned Superstore,CA,25t Premium,sedan,used,El Cajon
25200,ford,escape,2020,7,black,  1fmcu9f61lua48374,167751305,VA,N/A,N/A,used,N/A
30500,chevrolet,traverse,2020,23470,silver,  1gnerhkw7lj115518,167796080,NV,N/A,N/A,used,N/A
59900,ford,max,2020,2162,no_color,  1fmjk2at4lea11492,167762991,OH,N/A,N/A,used,N/A
15900,dodge,charger,2020,5284,orange,  2c3cdxbg6lh100855,167742943,PA,N/A,N/A,used,N/A
20000,ford,fusion,2020,23984,silver,  3fa6p0cd0lr116667,167569992,VA,N/A,N/A,used,N/A
15000,ford,fusion,2020,11729,white,  3fa6p0d92lr117801,167625047,IL,N/A,N/A,used,N/A
18300,ford,fusion,2020,10882,white,  3fa6p0d94lr133238,167722427,CA,N/A,N/A,used,N/A
19800,nissan,rogue,2020,14531,blue,  jn8at2mv1lw104855,167614835,MN,N/A,N/A,used,N/A
35400,ford,ranger,2020,671,blue,  1fter4fh1lla02732,167759471,OH,N/A,N/A,used,N/A
17300,chevrolet,equinox,2020,15577,black,  3gnaxkev2ll125886,167796069,NV,N/A,N/A,used,N/A
19700,nissan,rogue,2020,15931,black,  knmat2mv1lp508342,167614836,MN,N/A,N/A,used,N/A
22500,chevrolet,camaro,2020,13826,green,  1g1fb1rx6l0109117,167765992,GA,N/A,N/A,used,N/A
25000,chevrolet,impala,2020,18715,silver,  1g1105s31lu100901,167796081,NV,N/A,N/A,used,N/A
13900,nissan,altima,2020,15160,black,  1n4bl4bv4lc140657,167722431,CA,N/A,N/A,used,N/A
25,chevrolet,vehicl,2020,7232,black,  2gnaxkev6l6128374,167756877,KY,N/A,N/A,used,N/A
15500,chevrolet,trax,2020,16545,white,  3gncjlsb1ll142267,167765995,GA,N/A,N/A,used,N/A
35995,Kia,Telluride,2020,18247 ,Sangria,5XYP2DHC3LG058648,Automotive Avenues,NJ,LX,suv,used,Wall Township
32498,Mercedes-Benz,AClass,2020,29872 ,Iridium Silver Metallic,W1K3G4EB5LJ206123,Florida Fine Cars - Margate,FL,A 220,sedan,used,Margate
29998,Honda,CRV,2020,7733 ,Blue,5J6RW1H54LA015850,CarMax Tucson - Now offering Curbside Pickup,AZ,EX,suv,used,Tucson
23992,Kia,Soul,2020,20160 ,Gravity Gray,KNDJ53AF0L7091325,Wesley Chapel Nissan,FL,GT-Line,crossover,used,Wesley Chapel
34998,Honda,Accord,2020,12039 ,Black,1HGCV2F99LA011403,CarMax Hulen Mall - Now offering Curbside Pickup and Home Delivery,TX,Touring,sedan,used,Fort Worth
46995,Lincoln,Nautilus,2020,10192 ,Infinite Black,2LMPJ8K99LBL00418,Portsmouth Used Car Center,NH,Reserve,suv,used,Portsmouth
33477,Ford,Escape,2020,11701 ,White,1FMCU9H95LUA19192,Imperial Chevrolet,MA,SEL,suv,used,Mendon
41999,Dodge,Durango,2020,18760 ,White,1C4RDJDG9LC257279,Northwest Motorsport - Missoula,MT,GT,suv,used,Missoula
40600,Volkswagen,Atlas Cross Sport,2020,9809 ,Pure Gray,1V21E2CA5LC225294,MotorWorld Pre-Owned,PA,V6 SE 4Motion,suv,used,Wilkes Barre
33998,Dodge,Challenger,2020,9917 ,Silver,2C3CDZJG8LH174503,CarMax Bakersfield - Now Open,CA,GT,coupe,used,Bakersfield
61403,Ram,1500,2020,9401 ,Bright White Clearcoat,1C6SRFHT9LN417955,Covert Ford Lincoln-Austin,TX,Limited,truck,used,Austin
19000,Hyundai,Accent,2020,19316 ,Frost White Pearl,3KPC24A68LE119492,Hall Hyundai Chesapeake,VA,SE,sedan,used,Chesapeake
87800,Lexus,LX 570,2020,29254 ,BLACK ONYX,JTJDY7AX7L4323745,AutoLinx Inc.,CA,Three-Row,suv,used,Vallejo
44991,Chevrolet,Silverado 1500,2020,18778 ,Northsky Blue Metallic,3GCPWDED4LG164450,Moritz Chrysler Jeep Dodge,TX,RST,truck,used,Fort Worth
41311,Ford,Explorer,2020,23935 ,Black,1FMSK8DH5LGC19707,Merchants Automotive Group,NH,XLT,suv,used,Hooksett
27999,Mazda,CX5,2020,37522 ,Silver,JM3KFBCM6L0740682,Northwest Motorsport - Marysville,WA,Touring,suv,used,Marysville
49982,Mercedes-Benz,EClass,2020,0,Polar White,W1KZF8DB4LA846474,Mercedes-Benz Grapevine,TX,E 350,sedan,new,Grapevine
18990,Kia,Soul,2020,39634 ,Inferno Red,KNDJ23AU0L7017720,Car Pros Kia Of Glendale,CA,LX,crossover,used,Glendale
43888,Jeep,Wrangler,2020,8955 ,Silver,1C4GJXAG2LW186285,Ed Voyles Chrysler Dodge Jeep,GA,Sport S,suv,used,Marietta
48999,Ford,F150,2020,14243 ,Gray,1FTEW1E51LFA85737,Northwest Motorsport - Missoula,MT,XLT,truck,used,Missoula
25444,Chevrolet,Impala,2020,53846 ,Silver Ice,1G1105S39LU110530,Hertz Car Sales Warminster,PA,Premier,sedan,used,Warminster
30499,Toyota,Tacoma,2020,13828 ,Super White,5TFAX5GN8LX169029,Florida Fine Cars Miami,FL,SR,truck,used,Miami
74771,Ford,Expedition MAX,2020,12221 ,Agate Black,1FMJK1MT5LEA24158,Northside Alfa Romeo-FIAT,TX,Platinum,suv,used,Spring
36999,Subaru,WRX,2020,2634 ,WR Blue Pearl,JF1VA2E6XL9829319,Texas Direct Auto,TX,STI,sedan,used,Stafford
18540,Chevrolet,Trax,2020,38361 ,Summit White,KL7CJKSB9LB084197,Orr Cadillac of Shreveport,LA,LS,crossover,used,Shreveport
33141,GMC,Acadia,2020,59199 ,"White,summit",1GKKNUL40LZ173229,Hertz Car Sales Mesquite,TX,SLT,suv,used,Dallas
31998,Infiniti,QX60,2020,45735 ,Graphite Shadow,5N1DL0MN7LC532875,Hertz Car Sales Oklahoma City,OK,Pure,suv,used,Warr Acres
69999,Ram,Pickup 3500,2020,34907 ,White,3C63R3HL7LG118539,Northwest Motorsport - Spokane,WA,Big Horn,truck,used,Spokane Valley
25998,Hyundai,Kona,2020,14092 ,Green,KM8K33A59LU492807,CarMax Raleigh - Now offering Curbside Pickup and Home Delivery,NC,Limited,suv,used,Raleigh
44999,Chevrolet,Silverado 1500,2020,3416 ,Satin Steel Metallic,1GCUYEED0LZ101218,Texas Direct Auto,TX,RST,truck,used,Stafford
25874,Honda,Accord,2020,4536 ,San Marino Red,1HGCV1F38LA022317,Delray Honda,FL,Sport,sedan,used,Delray Beach
24998,Chevrolet,Equinox,2020,8532 ,Silver,3GNAXHEVXLS572054,CarMax Hickory - Now offering Curbside Pickup and Home Delivery,NC,LS,suv,used,Hickory
38499,Ford,F150,2020,9417 ,Black,1FTEW1EP2LFB85511,Texas Direct Auto,TX,XL,truck,used,Stafford
26998,Jeep,Renegade,2020,5469 ,White,ZACNJBAB5LPL00417,CarMax Maplewood - Now offering Curbside Pickup,MN,Upland,suv,used,Maplewood
34998,Nissan,Frontier,2020,2490 ,White,1N6ED0EB4LN725206,CarMax Boise (Meridian) - Now offering Curbside Pickup,ID,SV,truck,used,Meridian
20330,Nissan,Sentra,2020,16039 ,Gun Metallic,3N1AB8BV8LY206153,Clay Cooley Nissan of Irving,TX,S,sedan,used,Irving
39999,Kia,Telluride,2020,22073 ,Sangria,5XYP6DHC7LG013135,Texas Direct Auto,TX,S,suv,used,Stafford
38999,Kia,Telluride,2020,26600 ,Silver,5XYP2DHC8LG015407,Texas Direct Auto,TX,LX,suv,used,Stafford
36995,Mazda,CX5,2020,,Soul Red Crystal Metallic,JM3KFBEY1L0832041,El Dorado Chevrolet,TX,Signature,suv,used,Mckinney
72849,Chevrolet,Silverado 3500,2020,0,Summit White,1HTKHPVK8LH385045,Camino Real Chevrolet,CA,Work Truck,truck,new,Monterey Park
20322,Hyundai,Elantra,2020,52533 ,Stellar Silver,KMHD84LF3LU940576,Vancouver Toyota,WA,Value Edition,sedan,used,Vancouver
46999,Chevrolet,Silverado 1500,2020,38223 ,Black,1GCUYBEF8LZ122866,Northwest Motorsports - Boise,ID,Custom,truck,used,Boise
67995,Chevrolet,Silverado 1500,2020,15164 ,Satin Steel Metallic,1GCUYGEL3LZ129890,Stivers Chrysler Dodge Jeep Ram,AL,LTZ,truck,used,Prattville
22721,Hyundai,Elantra GT,2020,8466 ,Gray,KMHH35LE2LU121202,Big Star Honda,TX,Base,hatchback,used,Houston
23200,Honda,Civic,2020,49174 ,Blue,SHHFK7H47LU202763,Hall Nissan Chesapeake,VA,Sport,hatchback,used,Chesapeake
44998,Dodge,Charger,2020,10538 ,Blue,2C3CDXGJ2LH244472,CarMax Norcross - Now offering Curbside Pickup and Home Delivery,GA,Scat Pack,sedan,used,Norcross
36499,Toyota,Tacoma,2020,13898 ,Super White,3TMAZ5CN1LM120163,Montclair Auto Exchange,CA,SR5 V6,truck,used,Montclair
75998,Ford,Expedition,2020,13213 ,Black,1FMJU1MT9LEA95406,CarMax West 104th Ave - Now offering Curbside Pickup and Home Delivery,CO,Platinum,suv,used,Federal Heights
69888,Tesla,Model Y,2020,6443 ,Gray,5YJYGDEF1LF001411,Ed Voyles Chrysler Dodge Jeep,GA,Performance,crossover,used,Marietta
39286,Dodge,Durango,2020,28617 ,Black,1C4RDJDG2LC257253,Northwest Motorsports - Boise,ID,GT,suv,used,Boise
42999,Ford,F150,2020,21205 ,Agate Black,1FTEW1E58LKD10338,Texas Direct Auto,TX,XLT,truck,used,Stafford
18503,Nissan,Altima,2020,46249 ,Gray,1N4BL4BV6LC223040,Lou Bachrodt Chevrolet- Coconut Creek,FL,2.5 S,sedan,used,Coconut Creek
69999,GMC,Sierra 1500,2020,7763 ,Black,1GTU9FET2LZ278024,Northwest Motorsport - Snohomish,WA,Denali,truck,used,Lynnwood
22400,Honda,Civic,2020,27882 ,Aegean Blue Metallic,2HGFC2F83LH512346,Hall Honda Huntersville,NC,Sport,sedan,certified pre-owned,Huntersville
19397,Toyota,Corolla Hybrid,2020,92634 ,Blue,JTDEBRBE9LJ001739,Don Franklin Auto Mall Lexington,KY,LE,sedan,used,Lexington
19884,Chevrolet,Malibu,2020,61145 ,Summit White,1G1ZD5ST6LF078048,Hertz Car Sales St. Louis,MO,LT,sedan,used,Florissant
60000,Ford,F150,2020,1432 ,Red,1FTFW1E43LFC71565,Hall Honda Virginia Beach,VA,Lariat,truck,used,Virginia Beach
36499,Cadillac,XT4,2020,37661 ,Shadow Metallic,1GYFZDR40LF033542,Volkswagen Audi of Boise,ID,Premium Luxury,crossover,used,Boise
30998,Honda,CRV,2020,13613 ,Red,2HKRW1H8XLH418935,CarMax Garland - Now offering Curbside Pickup and Home Delivery,TX,EX-L,suv,used,Garland
42950,Tesla,Model 3,2020,16532 ,Black,5YJ3E1EA1LF634820,Shift LA - Test Drives Delivered to You,CA,Standard Range Plus,sedan,used,Commerce
45499,Jeep,Gladiator,2020,10174 ,Black Clear Coat,1C6HJTFG0LL172433,Texas Direct Auto,TX,North Edition,truck,used,Stafford
47287,GMC,Sierra 1500,2020,16963 ,Carbon Black Metallic,1GTP8DED1LZ256982,Beck & Masten Buick GMC North,TX,SLT,truck,certified pre-owned,Houston
63311,Ram,Pickup 2500,2020,23629 ,Bright White Clear Coat,3C6UR5FL2LG243421,Antelope Valley Chevrolet,CA,Laramie,truck,used,Lancaster
39998,Mercedes-Benz,GLB,2020,17638 ,White,W1N4M4GB4LW027359,CarMax LAX - Now offering Curbside Pickup and Home Delivery,CA,GLB 250,suv,used,Inglewood
37197,Jeep,Wrangler Unlimited,2020,43441 ,Bright White Clearcoat,1C4HJXDNXLW232816,Avis Car Sales Denver,CO,Sport S,suv,used,Denver
